auction_number,accepted_amount_2nd_round,maturity_date,amount_to_central_bank,quantity_accepted_2nd_round,quantity_accepted,rate,auction_type,auction_date,accepted_amount,benchmark,quantity_tendered,bond_type,quantity_to_central_bank,settlement_date,total_amount_accepted,bond
1692,0.0,2023-10-01,0.0,0.0,1000000,13.3196,Venda,2023-03-09,932432564.95,LTN 06 meses,1000000,LTN,0,2023-03-10,932432564.95,LTN 2023-10
1692,2019410749.4,2026-07-01,0.0,2999996.0,12000000,12.7788,Venda,2023-03-09,8073801821.37,LTN 48 meses,12000000,LTN,0,2023-03-10,10093212570.77,LTN 2026-07
1693,112541167.52,2029-01-01,0.0,124990.0,500000,13.1548,Venda,2023-03-09,449978998.05,NTN-F 06 anos,500000,NTN-F,0,2023-03-10,562520165.57,NTN-F 2029-01
1692,144276256.71,2025-04-01,0.0,183330.0,5000000,12.4139,Venda,2023-03-09,3933051956.41,LTN 24 meses,5000000,LTN,0,2023-03-10,4077328213.12,LTN 2025-04
1726,8411394.61,2026-03-01,0.0,651.0,288000,0.0864,Venda,2023-03-14,3721169966.09,LFT 3 anos,1500000,LFT,0,2023-03-15,3729581360.7,LFT 2026-03
1725,16097074.62,2040-08-15,0.0,4101.0,150000,6.407,Venda,2023-03-14,588489246.55,NTN-B 15 anos,150000,NTN-B,0,2023-03-15,604586321.17,NTN-B 2040-08
1725,47066498.34,2060-08-15,0.0,12189.0,81800,6.417,Venda,2023-03-14,315708557.17,NTN-B 40 anos,150000,NTN-B,0,2023-03-15,362775055.51,NTN-B 2060-08
1724,0.0,2028-08-15,0.0,0.0,1250000,5.998,Venda,2023-03-14,5108967213.73,NTN-B 05 anos,1250000,NTN-B,0,2023-03-15,5108967213.73,NTN-B 2028-08
1726,226938940.74,2029-03-01,19998008674.8,17703.0,885150,0.176,Venda,2023-03-14,11346947037.48,LFT 6 anos,1500000,LFT,1560000,2023-03-15,11573885978.22,LFT 2029-03
1734,163747535.06,2024-04-01,0.0,184997.0,1000000,12.715,Venda,2023-03-16,884715642.35,LTN 12 meses,1000000,LTN,0,2023-03-17,1048463177.41,LTN 2024-04
1735,0.0,2029-01-01,0.0,0.0,0,0.0,Venda,2023-03-16,0.0,NTN-F 06 anos,150000,NTN-F,0,2023-03-17,0.0,NTN-F 2029-01
1734,989775880.56,2025-04-01,0.0,1249658.0,5000000,12.1889,Venda,2023-03-16,3958378095.35,LTN 24 meses,5000000,LTN,0,2023-03-17,4948153975.91,LTN 2025-04
1734,1018178439.52,2026-07-01,0.0,1499995.0,6000000,12.584,Venda,2023-03-16,4070814101.98,LTN 48 meses,6000000,LTN,0,2023-03-17,5088992541.5,LTN 2026-07
1735,0.0,2033-01-01,0.0,0.0,150000,13.1119,Venda,2023-03-16,129007182.0,NTN-F 10 anos,150000,NTN-F,0,2023-03-17,129007182.0,NTN-F 2033-01
1746,724928508.05,2026-08-15,0.0,175618.0,750000,5.737,Venda,2023-03-21,3095903501.24,NTN-B 03 anos,750000,NTN-B,0,2023-03-22,3820832009.29,NTN-B 2026-08
1747,153745595.04,2033-05-15,0.0,37498.0,150000,6.214,Venda,2023-03-21,614721742.59,NTN-B 10 anos,150000,NTN-B,0,2023-03-22,768467337.63,NTN-B 2033-05
1747,0.0,2050-08-15,0.0,0.0,40850,6.3999,Venda,2023-03-21,159330922.82,NTN-B 25 anos,150000,NTN-B,0,2023-03-22,159330922.82,NTN-B 2050-08
1748,0.0,2026-03-01,0.0,0.0,202250,0.0918,Venda,2023-03-21,2619489853.66,LFT 3 anos,750000,LFT,0,2023-03-22,2619489853.66,LFT 2026-03
1748,3853859.8,2029-03-01,0.0,300.0,547750,0.184,Venda,2023-03-21,7036505691.2,LFT 6 anos,750000,LFT,0,2023-03-22,7040359551.0,LFT 2029-03
1763,34128108.4,2029-01-01,0.0,37500.0,150000,13.0089,Venda,2023-03-23,136446150.15,NTN-F 06 anos,150000,NTN-F,0,2023-03-24,170574258.55,NTN-F 2029-01
1762,584327129.13,2025-04-01,0.0,737141.0,3000000,12.27,Venda,2023-03-23,2376986348.4,LTN 24 meses,3000000,LTN,0,2023-03-24,2961313477.53,LTN 2025-04
1762,145874580.5,2023-10-01,0.0,155664.0,1000000,13.4189,Venda,2023-03-23,936643515.95,LTN 06 meses,1000000,LTN,0,2023-03-24,1082518096.45,LTN 2023-10
1763,26372519.58,2033-01-01,0.0,30833.0,90000,13.26,Venda,2023-03-23,76941969.49,NTN-F 10 anos,150000,NTN-F,0,2023-03-24,103314489.07,NTN-F 2033-01
1762,506905325.03,2026-07-01,0.0,744443.0,3000000,12.541,Venda,2023-03-23,2041794465.68,LTN 48 meses,3000000,LTN,0,2023-03-24,2548699790.71,LTN 2026-07
1778,554907748.29,2029-03-01,13006656435.59,43090.0,368000,0.1859,Venda,2023-03-28,4739058978.49,LFT 6 anos,500000,LFT,1010000,2023-03-29,5293966726.78,LFT 2029-03
1778,262999038.05,2026-03-01,0.0,20258.0,132000,0.0982,Venda,2023-03-28,1713687087.94,LFT 3 anos,500000,LFT,0,2023-03-29,1976686125.99,LFT 2026-03
1777,118465896.97,2060-08-15,0.0,29720.0,150000,6.232,Venda,2023-03-28,597620191.6,NTN-B 40 anos,150000,NTN-B,0,2023-03-29,716086088.57,NTN-B 2060-08
1776,119332502.29,2028-08-15,0.0,28928.0,1500000,5.9177,Venda,2023-03-28,6187733456.98,NTN-B 05 anos,1500000,NTN-B,0,2023-03-29,6307065959.27,NTN-B 2028-08
1777,119868084.41,2040-08-15,0.0,29778.0,122200,6.218,Venda,2023-03-28,491664993.02,NTN-B 15 anos,150000,NTN-B,0,2023-03-29,611533077.43,NTN-B 2040-08
1796,229761443.64,2029-01-01,0.0,249995.0,1000000,12.8258,Venda,2023-03-30,918624163.9,NTN-F 06 anos,1000000,NTN-F,0,2023-03-31,1148385607.54,NTN-F 2029-01
1795,191295056.1,2024-04-01,0.0,215609.0,950000,12.9914,Venda,2023-03-30,842461116.52,LTN 12 meses,1000000,LTN,0,2023-03-31,1033756172.62,LTN 2024-04
1796,163025738.43,2033-01-01,0.0,187500.0,750000,12.9942,Venda,2023-03-30,651786899.25,NTN-F 10 anos,750000,NTN-F,0,2023-03-31,814812637.6800001,NTN-F 2033-01
1795,1198573526.68,2026-07-01,0.0,1749995.0,7000000,12.415,Venda,2023-03-30,4792081875.0,LTN 48 meses,7000000,LTN,0,2023-03-31,5990655401.68,LTN 2026-07
1795,795386151.9,2025-04-01,0.0,999995.0,4000000,12.2038,Venda,2023-03-30,3180107096.0,LTN 24 meses,4000000,LTN,0,2023-03-31,3975493247.9,LTN 2025-04
131,312526899.0,2033-05-15,0.0,74997.0,300000,6.068,Venda,2023-04-04,1249560590.99,NTN-B 10 anos,300000,NTN-B,0,2023-04-05,1562087489.99,NTN-B 2033-05
131,150997496.67,2050-08-15,0.0,37498.0,94000,6.199,Venda,2023-04-04,378337890.61,NTN-B 25 anos,150000,NTN-B,0,2023-04-05,529335387.28,NTN-B 2050-08
132,0.0,2026-03-01,0.0,0.0,188800,0.0982,Venda,2023-04-04,2457369286.09,LFT 3 anos,500000,LFT,0,2023-04-05,2457369286.09,LFT 2026-03
132,183657062.93,2029-03-01,0.0,14222.0,289950,0.1826,Venda,2023-04-04,3744295134.29,LFT 6 anos,500000,LFT,0,2023-04-05,3927952197.22,LFT 2029-03
129,49900742.76,2026-08-15,0.0,12000.0,750000,5.6788,Venda,2023-04-04,3118796422.5,NTN-B 03 anos,750000,NTN-B,0,2023-04-05,3168697165.26,NTN-B 2026-08
136,20401967.94,2023-10-01,0.0,21666.0,1000000,13.4587,Venda,2023-04-06,941186298.5,LTN 06 meses,1000000,LTN,0,2023-04-10,961588266.44,LTN 2023-10
137,0.0,2033-01-01,0.0,0.0,1500000,12.656,Venda,2023-04-06,1331139889.8,NTN-F 10 anos,1500000,NTN-F,0,2023-04-10,1331139889.8,NTN-F 2033-01
137,0.0,2029-01-01,0.0,0.0,1500000,12.428,Venda,2023-04-06,1401703649.35,NTN-F 06 anos,1500000,NTN-F,0,2023-04-10,1401703649.35,NTN-F 2029-01
136,946697050.94,2025-04-01,8500505323.72,1183324.0,5000000,12.0088,Venda,2023-04-06,3998356218.6,LTN 24 meses,5000000,LTN,10630000,2023-04-10,4945053269.54,LTN 2025-04
136,0.0,2026-07-01,8500813006.92,0.0,14000000,12.11,Venda,2023-04-06,9699379147.93,LTN 48 meses,14000000,LTN,12270000,2023-04-10,9699379147.93,LTN 2026-07
152,0.0,2060-08-15,0.0,0.0,43900,6.158,Venda,2023-04-11,177652417.21,NTN-B 40 anos,150000,NTN-B,0,2023-04-12,177652417.21,NTN-B 2060-08
152,0.0,2040-08-15,0.0,0.0,32700,6.15,Venda,2023-04-11,133167801.02,NTN-B 15 anos,150000,NTN-B,0,2023-04-12,133167801.02,NTN-B 2040-08
151,1561399230.23,2028-08-15,0.0,374995.0,1500000,5.819,Venda,2023-04-11,6245680196.99,NTN-B 05 anos,1500000,NTN-B,0,2023-04-12,7807079427.219999,NTN-B 2028-08
153,5175905.89,2029-03-01,0.0,400.0,300600,0.1832,Venda,2023-04-11,3889693282.03,LFT 6 anos,750000,LFT,0,2023-04-12,3894869187.92,LFT 2029-03
153,0.0,2026-03-01,0.0,0.0,95350,0.1033,Venda,2023-04-11,1243409350.17,LFT 3 anos,750000,LFT,0,2023-04-12,1243409350.17,LFT 2026-03
163,0.0,2026-07-01,0.0,0.0,6000000,11.753,Venda,2023-04-13,4204487274.8,LTN 48 meses,6000000,LTN,0,2023-04-14,4204487274.8,LTN 2026-07
164,0.0,2033-01-01,0.0,0.0,0,0.0,Venda,2023-04-13,0.0,NTN-F 10 anos,150000,NTN-F,0,2023-04-14,0.0,NTN-F 2033-01
163,0.0,2024-04-01,0.0,0.0,1000000,12.7913,Venda,2023-04-13,892117565.31,LTN 12 meses,1000000,LTN,0,2023-04-14,892117565.31,LTN 2024-04
163,0.0,2025-04-01,0.0,0.0,7000000,11.7348,Venda,2023-04-13,5634278390.59,LTN 24 meses,7000000,LTN,0,2023-04-14,5634278390.59,LTN 2025-04
164,0.0,2029-01-01,0.0,0.0,300000,12.0648,Venda,2023-04-13,284798430.7,NTN-F 06 anos,500000,NTN-F,0,2023-04-14,284798430.7,NTN-F 2029-01
198,0.0,2050-08-15,0.0,0.0,150000,6.0758,Venda,2023-04-18,616263526.49,NTN-B 25 anos,150000,NTN-B,0,2023-04-19,616263526.49,NTN-B 2050-08
199,0.0,2026-03-01,0.0,0.0,150000,0.1141,Venda,2023-04-18,1960479141.73,LFT 3 anos,500000,LFT,0,2023-04-19,1960479141.73,LFT 2026-03
198,0.0,2033-05-15,0.0,0.0,500000,5.995,Venda,2023-04-18,2103357105.45,NTN-B 10 anos,500000,NTN-B,0,2023-04-19,2103357105.45,NTN-B 2033-05
197,0.0,2026-08-15,0.0,0.0,1500000,5.575,Venda,2023-04-18,6285148393.47,NTN-B 03 anos,1500000,NTN-B,0,2023-04-19,6285148393.47,NTN-B 2026-08
199,0.0,2029-03-01,0.0,0.0,327600,0.1919,Venda,2023-04-18,4247840769.01,LFT 6 anos,500000,LFT,0,2023-04-19,4247840769.01,LFT 2029-03
224,869791662.69,2026-07-01,0.0,1249987.0,5000000,12.0998,Venda,2023-04-20,3477619937.36,LTN 48 meses,5000000,LTN,0,2023-04-24,4347411600.05,LTN 2026-07
224,1003859114.6,2025-04-01,0.0,1249989.0,5000000,12.0188,Venda,2023-04-20,4013663155.8,LTN 24 meses,5000000,LTN,0,2023-04-24,5017522270.400001,LTN 2025-04
225,117234976.11,2029-01-01,0.0,124990.0,500000,12.449,Venda,2023-04-20,468757409.3,NTN-F 06 anos,500000,NTN-F,0,2023-04-24,585992385.41,NTN-F 2029-01
224,20491484.27,2023-10-01,0.0,21666.0,1000000,13.4887,Venda,2023-04-20,945315000.0,LTN 06 meses,1000000,LTN,0,2023-04-24,965806484.27,LTN 2023-10
225,111463566.78,2033-01-01,0.0,124990.0,500000,12.6435,Venda,2023-04-20,445679327.0,NTN-F 10 anos,500000,NTN-F,0,2023-04-24,557142893.78,NTN-F 2033-01
251,2094623942.8,2028-08-15,0.0,499986.0,2000000,5.7839,Venda,2023-04-25,8378730375.99,NTN-B 05 anos,2000000,NTN-B,0,2023-04-26,10473354318.79,NTN-B 2028-08
252,0.0,2060-08-15,0.0,0.0,63500,6.04,Venda,2023-04-25,262560044.96,NTN-B 40 anos,150000,NTN-B,0,2023-04-26,262560044.96,NTN-B 2060-08
252,0.0,2040-08-15,0.0,0.0,65700,6.03,Venda,2023-04-25,272152427.17,NTN-B 15 anos,150000,NTN-B,0,2023-04-26,272152427.17,NTN-B 2040-08
253,458336.52,2026-03-01,0.0,35.0,141100,0.1177,Venda,2023-04-25,1847750945.44,LFT 3 anos,300000,LFT,0,2023-04-26,1848209281.96,LFT 2026-03
253,0.0,2029-03-01,0.0,0.0,158900,0.2006,Venda,2023-04-25,2063591928.35,LFT 6 anos,300000,LFT,0,2023-04-26,2063591928.35,LFT 2029-03
281,0.0,2024-04-01,0.0,0.0,850000,12.8587,Venda,2023-04-27,761162522.96,LTN 12 meses,1000000,LTN,0,2023-04-28,761162522.96,LTN 2024-04
282,0.0,2033-01-01,0.0,0.0,1000000,12.3067,Venda,2023-04-27,909388825.65,NTN-F 10 anos,1000000,NTN-F,0,2023-04-28,909388825.65,NTN-F 2033-01
281,0.0,2026-07-01,0.0,0.0,10000000,11.7998,Venda,2023-04-27,7025552582.14,LTN 48 meses,10000000,LTN,0,2023-04-28,7025552582.14,LTN 2026-07
281,0.0,2025-04-01,0.0,0.0,6000000,11.8323,Venda,2023-04-27,4840850376.66,LTN 24 meses,6000000,LTN,0,2023-04-28,4840850376.66,LTN 2025-04
282,0.0,2029-01-01,0.0,0.0,300000,12.09,Venda,2023-04-27,285649405.39,NTN-F 06 anos,300000,NTN-F,0,2023-04-28,285649405.39,NTN-F 2029-01
305,148499628.03,2050-08-15,0.0,35699.0,150000,6.0173,Venda,2023-05-02,623706648.89,NTN-B 25 anos,150000,NTN-B,0,2023-05-03,772206276.92,NTN-B 2050-08
304,1570592146.77,2026-08-15,0.0,374588.0,1500000,5.7039,Venda,2023-05-02,6289278407.99,NTN-B 03 anos,1500000,NTN-B,0,2023-05-03,7859870554.76,NTN-B 2026-08
306,0.0,2029-03-01,0.0,0.0,78500,0.214,Venda,2023-05-02,1020770520.17,LFT 6 anos,150000,LFT,0,2023-05-03,1020770520.17,LFT 2029-03
305,789118872.66,2033-05-15,0.0,186991.0,750000,6.0189,Venda,2023-05-02,3163752770.97,NTN-B 10 anos,750000,NTN-B,0,2023-05-03,3952871643.63,NTN-B 2033-05
306,132963860.78,2026-03-01,0.0,10134.0,71500,0.1221,Venda,2023-05-02,938120786.37,LFT 3 anos,150000,LFT,0,2023-05-03,1071084647.15,LFT 2026-03
317,9977080.63,2029-01-01,0.0,10370.0,455000,11.8828,Venda,2023-05-04,437564542.32,NTN-F 06 anos,500000,NTN-F,0,2023-05-05,447541622.95,NTN-F 2029-01
316,964451144.74,2025-04-01,0.0,1189998.0,5000000,11.6948,Venda,2023-05-04,4050539242.29,LTN 24 meses,5000000,LTN,0,2023-05-05,5014990387.03,LTN 2025-04
316,1138695047.93,2026-07-01,0.0,1609010.0,10000000,11.6198,Venda,2023-05-04,7073899833.2,LTN 48 meses,10000000,LTN,0,2023-05-05,8212594881.13,LTN 2026-07
317,8123703.07,2033-01-01,0.0,8800.0,1000000,12.0732,Venda,2023-05-04,922728004.37,NTN-F 10 anos,1000000,NTN-F,0,2023-05-05,930851707.44,NTN-F 2033-01
316,0.0,2023-10-01,0.0,0.0,1000000,13.4887,Venda,2023-05-04,949130416.74,LTN 06 meses,1000000,LTN,0,2023-05-05,949130416.74,LTN 2023-10
349,523210425.66,2040-08-15,0.0,125000.0,500000,5.979,Venda,2023-05-09,2091977951.47,NTN-B 15 anos,500000,NTN-B,0,2023-05-10,2615188377.13,NTN-B 2040-08
349,522967236.04,2060-08-15,0.0,125000.0,500000,5.994,Venda,2023-05-09,2091003314.49,NTN-B 40 anos,500000,NTN-B,0,2023-05-10,2613970550.53,NTN-B 2060-08
348,0.0,2028-08-15,0.0,0.0,500000,5.55,Venda,2023-05-09,2125767420.98,NTN-B 05 anos,500000,NTN-B,0,2023-05-10,2125767420.98,NTN-B 2028-08
350,742636366.99,2029-03-01,0.0,56901.0,300000,0.195,Venda,2023-05-09,3915412912.17,LFT 6 anos,300000,LFT,0,2023-05-10,4658049279.16,LFT 2029-03
350,0.0,2026-03-01,0.0,0.0,0,0.0,Venda,2023-05-09,0.0,LFT 3 anos,300000,LFT,0,2023-05-10,0.0,LFT 2026-03
388,32990862.28,2033-01-01,0.0,35700.0,150000,12.1077,Venda,2023-05-11,138554229.51,NTN-F 10 anos,150000,NTN-F,0,2023-05-12,171545091.79,NTN-F 2033-01
388,68774971.87,2029-01-01,0.0,71400.0,300000,11.907,Venda,2023-05-11,288840831.35,NTN-F 06 anos,300000,NTN-F,0,2023-05-12,357615803.22,NTN-F 2029-01
387,1285468313.88,2025-04-01,0.0,1581150.0,7000000,11.6398,Venda,2023-05-11,5688481744.74,LTN 24 meses,7000000,LTN,0,2023-05-12,6973950058.62,LTN 2025-04
387,2028939497.28,2026-07-01,0.0,2855999.0,12000000,11.5544,Venda,2023-05-11,8521255549.6,LTN 48 meses,12000000,LTN,0,2023-05-12,10550195046.88,LTN 2026-07
387,0.0,2024-04-01,0.0,0.0,1000000,12.8676,Venda,2023-05-11,899286587.22,LTN 12 meses,1000000,LTN,0,2023-05-12,899286587.22,LTN 2024-04
413,30688670.47,2026-03-01,0.0,2325.0,37500,0.091,Venda,2023-05-16,494978556.22,LFT 3 anos,500000,LFT,0,2023-05-17,525667226.69000006,LFT 2026-03
412,435097584.98,2033-05-15,0.0,103000.0,1000000,5.678,Venda,2023-05-16,4222659517.97,NTN-B 10 anos,1000000,NTN-B,0,2023-05-17,4657757102.95,NTN-B 2033-05
411,0.0,2026-08-15,0.0,0.0,1500000,5.488,Venda,2023-05-16,6361186855.46,NTN-B 03 anos,1500000,NTN-B,0,2023-05-17,6361186855.46,NTN-B 2026-08
413,0.0,2029-03-01,0.0,0.0,462500,0.177,Venda,2023-05-16,6058117579.78,LFT 6 anos,500000,LFT,0,2023-05-17,6058117579.78,LFT 2029-03
412,74130377.84,2050-08-15,0.0,17312.0,300000,5.835,Venda,2023-05-16,1284115068.56,NTN-B 25 anos,300000,NTN-B,0,2023-05-17,1358245446.4,NTN-B 2050-08
421,7129043.03,2033-01-01,0.0,7599.0,750000,11.8597,Venda,2023-05-18,703303293.01,NTN-F 10 anos,750000,NTN-F,0,2023-05-19,710432336.04,NTN-F 2033-01
420,248301043.69,2025-04-01,0.0,304483.0,4000000,11.585,Venda,2023-05-18,3260513325.6,LTN 24 meses,4000000,LTN,0,2023-05-19,3508814369.29,LTN 2025-04
420,0.0,2026-07-01,0.0,0.0,5000000,11.4128,Venda,2023-05-18,3572742803.2,LTN 48 meses,5000000,LTN,0,2023-05-19,3572742803.2,LTN 2026-07
421,11479430.39,2029-01-01,0.0,11789.0,1000000,11.6819,Venda,2023-05-18,973312503.72,NTN-F 06 anos,1000000,NTN-F,0,2023-05-19,984791934.11,NTN-F 2029-01
420,0.0,2023-10-01,0.0,0.0,1000000,13.5358,Venda,2023-05-18,953761442.37,LTN 06 meses,1000000,LTN,0,2023-05-19,953761442.37,LTN 2023-10
437,83442392.53,2026-03-01,0.0,6305.0,30000,0.088,Venda,2023-05-23,397029623.61,LFT 3 anos,300000,LFT,0,2023-05-24,480472016.14,LFT 2026-03
436,535902060.05,2040-08-15,0.0,124999.0,500000,5.7963,Venda,2023-05-23,2142808974.97,NTN-B 15 anos,500000,NTN-B,0,2023-05-24,2678711035.02,NTN-B 2040-08
436,536893279.66,2060-08-15,0.0,125000.0,500000,5.8479,Venda,2023-05-23,2146749895.49,NTN-B 40 anos,500000,NTN-B,0,2023-05-24,2683643175.15,NTN-B 2060-08
437,645074344.28,2029-03-01,0.0,49166.0,154800,0.193,Venda,2023-05-23,2031027712.32,LFT 6 anos,300000,LFT,0,2023-05-24,2676102056.6,LFT 2029-03
435,1599011406.84,2028-08-15,0.0,374996.0,1500000,5.5999,Venda,2023-05-23,6396113852.98,NTN-B 05 anos,1500000,NTN-B,0,2023-05-24,7995125259.82,NTN-B 2028-08
457,356298526.43,2033-01-01,0.0,374997.0,1500000,11.658,Venda,2023-05-25,1424578890.54,NTN-F 10 anos,1500000,NTN-F,0,2023-05-26,1780877416.97,NTN-F 2033-01
457,246182778.4,2029-01-01,0.0,250000.0,1000000,11.454,Venda,2023-05-25,984306945.34,NTN-F 06 anos,1000000,NTN-F,0,2023-05-26,1230489723.74,NTN-F 2029-01
456,1804292881.53,2026-07-01,0.0,2499998.0,10000000,11.1498,Venda,2023-05-25,7214150693.85,LTN 48 meses,10000000,LTN,0,2023-05-26,9018443575.38,LTN 2026-07
456,204473134.3,2024-04-01,10010790130.95,226000.0,1000000,12.7639,Venda,2023-05-25,904317085.11,LTN 12 meses,1000000,LTN,11070000,2023-05-26,1108790219.41,LTN 2024-04
456,1562256096.95,2025-04-01,0.0,1904000.0,8000000,11.3448,Venda,2023-05-25,6561299263.4,LTN 24 meses,8000000,LTN,0,2023-05-26,8123555360.349999,LTN 2025-04
480,24826712.48,2033-05-15,9997463511.36,5809.0,500000,5.568,Venda,2023-05-30,2136210151.96,NTN-B 10 anos,500000,NTN-B,2340000,2023-05-31,2161036864.44,NTN-B 2033-05
481,23691764.7,2029-03-01,0.0,1800.0,235000,0.1825,Venda,2023-05-30,3093091504.13,LFT 6 anos,300000,LFT,0,2023-05-31,3116783268.83,LFT 2029-03
478,0.0,2026-08-15,0.0,0.0,285600,5.577,Venda,2023-05-30,1212615143.26,NTN-B 03 anos,300000,NTN-B,0,2023-05-31,1212615143.26,NTN-B 2026-08
480,0.0,2050-08-15,20024578504.71,0.0,87800,5.718,Venda,2023-05-30,383040956.99,NTN-B 25 anos,150000,NTN-B,4590000,2023-05-31,383040956.99,NTN-B 2050-08
481,0.0,2026-03-01,14001025643.47,0.0,65000,0.08,Venda,2023-05-30,862622433.01,LFT 3 anos,300000,LFT,1055000,2023-05-31,862622433.01,LFT 2026-03
493,371378928.73,2029-01-01,0.0,374998.0,1500000,11.3529,Venda,2023-06-01,1484888523.85,NTN-F 06 anos,1500000,NTN-F,0,2023-06-02,1856267452.58,NTN-F 2029-01
492,2537669148.73,2026-07-01,0.0,3499927.0,14000000,11.0575,Venda,2023-06-01,10146641466.7,LTN 48 meses,14000000,LTN,0,2023-06-02,12684310615.43,LTN 2026-07
492,19502980.1,2023-10-01,0.0,20333.0,1000000,13.4941,Venda,2023-06-01,958697112.84,LTN 06 meses,1000000,LTN,0,2023-06-02,978200092.94,LTN 2023-10
493,358381696.62,2033-01-01,0.0,374999.0,1500000,11.5897,Venda,2023-06-01,1432902176.67,NTN-F 10 anos,1500000,NTN-F,0,2023-06-02,1791283873.29,NTN-F 2033-01
492,488687381.16,2025-04-01,0.0,594165.0,2500000,11.328,Venda,2023-06-01,2055317276.5,LTN 24 meses,2500000,LTN,0,2023-06-02,2544004657.66,LTN 2025-04
519,34590504.35,2028-08-15,0.0,7999.0,1500000,5.3489,Venda,2023-06-06,6486530383.47,NTN-B 05 anos,1500000,NTN-B,0,2023-06-07,6521120887.820001,NTN-B 2028-08
521,13106589.93,2026-03-01,0.0,985.0,40650,0.0769,Venda,2023-06-06,540896326.17,LFT 3 anos,500000,LFT,0,2023-06-07,554002916.0999999,LFT 2026-03
521,73143077.53,2029-03-01,0.0,5543.0,243950,0.1831,Venda,2023-06-06,3219060754.94,LFT 6 anos,500000,LFT,0,2023-06-07,3292203832.4700003,LFT 2029-03
520,0.0,2040-08-15,0.0,0.0,133200,5.528,Venda,2023-06-06,588944690.92,NTN-B 15 anos,150000,NTN-B,0,2023-06-07,588944690.92,NTN-B 2040-08
520,0.0,2060-08-15,0.0,0.0,26950,5.608,Venda,2023-06-06,120272867.8,NTN-B 40 anos,150000,NTN-B,0,2023-06-07,120272867.8,NTN-B 2060-08
530,2482570719.41,2025-04-01,0.0,2999999.0,12000000,11.0548,Venda,2023-06-07,9926149295.2,LTN 24 meses,12000000,LTN,0,2023-06-09,12408720014.61,LTN 2025-04
530,216530073.46,2024-04-01,0.0,237998.0,1000000,12.584,Venda,2023-06-07,909370057.5,LTN 12 meses,1000000,LTN,0,2023-06-09,1125900130.96,LTN 2024-04
530,2201331570.57,2026-07-01,0.0,2999997.0,12000000,10.6898,Venda,2023-06-07,8801781572.12,LTN 48 meses,12000000,LTN,0,2023-06-09,11003113142.69,LTN 2026-07
531,503041422.36,2029-01-01,0.0,499994.0,2000000,10.973,Venda,2023-06-07,2011351431.21,NTN-F 06 anos,2000000,NTN-F,0,2023-06-09,2514392853.57,NTN-F 2029-01
531,206227484.42,2033-01-01,0.0,210999.0,1500000,11.2035,Venda,2023-06-07,1465454953.78,NTN-F 10 anos,1500000,NTN-F,0,2023-06-09,1671682438.2,NTN-F 2033-01
555,0.0,2050-08-15,0.0,0.0,0,0.0,Venda,2023-06-13,0.0,NTN-B 25 anos,150000,NTN-B,0,2023-06-14,0.0,NTN-B 2050-08
556,767673350.86,2029-03-01,0.0,58040.0,345000,0.178,Venda,2023-06-13,4563185838.49,LFT 6 anos,500000,LFT,0,2023-06-14,5330859189.349999,LFT 2029-03
555,510740740.39,2033-05-15,0.0,118993.0,500000,5.54,Venda,2023-06-13,2145478055.99,NTN-B 10 anos,500000,NTN-B,0,2023-06-14,2656218796.38,NTN-B 2033-05
554,0.0,2026-08-15,0.0,0.0,500000,5.64,Venda,2023-06-13,2124164280.47,NTN-B 03 anos,500000,NTN-B,0,2023-06-14,2124164280.47,NTN-B 2026-08
556,159702878.17,2026-03-01,0.0,11977.0,155000,0.0748,Venda,2023-06-13,2066790191.23,LFT 3 anos,500000,LFT,0,2023-06-14,2226493069.4,LFT 2026-03
564,0.0,2026-07-01,0.0,0.0,7000000,10.6269,Venda,2023-06-15,5153168066.09,LTN 48 meses,7000000,LTN,0,2023-06-16,5153168066.09,LTN 2026-07
565,0.0,2029-01-01,0.0,0.0,1000000,10.96,Venda,2023-06-15,1008153656.7,NTN-F 06 anos,1000000,NTN-F,0,2023-06-16,1008153656.7,NTN-F 2029-01
564,0.0,2023-10-01,0.0,0.0,1000000,13.3188,Venda,2023-06-15,963485750.0,LTN 06 meses,1000000,LTN,0,2023-06-16,963485750.0,LTN 2023-10
564,0.0,2025-04-01,0.0,0.0,3000000,10.9024,Venda,2023-06-15,2493054722.87,LTN 24 meses,3000000,LTN,0,2023-06-16,2493054722.87,LTN 2025-04
565,31447395.48,2033-01-01,0.0,32000.0,500000,11.1497,Venda,2023-06-15,491158101.8,NTN-F 10 anos,500000,NTN-F,0,2023-06-16,522605497.28,NTN-F 2033-01
587,0.0,2060-08-15,0.0,0.0,36300,5.59,Venda,2023-06-20,162696085.18,NTN-B 40 anos,150000,NTN-B,0,2023-06-21,162696085.18,NTN-B 2060-08
586,162465506.95,2028-08-15,0.0,37620.0,1000000,5.417,Venda,2023-06-20,4318594017.99,NTN-B 05 anos,1000000,NTN-B,0,2023-06-21,4481059524.94,NTN-B 2028-08
587,154713428.64,2040-08-15,0.0,34935.0,150000,5.53,Venda,2023-06-20,664145002.02,NTN-B 15 anos,150000,NTN-B,0,2023-06-21,818858430.66,NTN-B 2040-08
588,0.0,2029-03-01,0.0,0.0,488250,0.164,Venda,2023-06-20,6479678792.54,LFT 6 anos,750000,LFT,0,2023-06-21,6479678792.54,LFT 2029-03
